perturbation_pct,draw_idx,elapsed_s,rmse_pct,n_ret_si_1500,n_ret_si_2500,n_ret_si_4000,n_ret_nb_1500,n_ret_nb_2500,n_ret_nb_4000,d_err_all_rms_pct,d_err_all_mean_pct,d_err_all_max_abs_pct,d_err_si_rms_pct,d_err_nb_rms_pct
10.0,77,52.192002296447754,0.4096788837354076,1.4764184725654417,1.4626090124449111,1.4247796968133326,2.243223609860243,2.207772959711457,2.148174473528656,4.229454214770091,-0.2804370527910672,12.555972199578086,4.265513994142925,4.191161392577683
10.0,78,54.984426736831665,0.4096788622860584,1.4764184265628375,1.4626090279557438,1.4247796594384252,2.2432237720471804,2.2077729336954475,2.148174418805112,4.229477180379666,-0.2804402855188343,12.555769073329667,4.265541814277985,4.191179159337671
10.0,79,45.74506902694702,0.40967914229559044,1.4764189211449978,1.4626089990627273,1.4247799878550178,2.24322258299444,2.2077731061846015,2.1481748424440017,4.229325737482905,-0.2804172691606219,12.557115909168347,4.265351268670844,4.191069595000641
10.0,80,57.64993762969971,0.4096788895287906,1.4764184867912717,1.4626090098516809,1.4247797077686413,2.2432235680892973,2.207772966988718,2.148174487258718,4.229448917221139,-0.2804362420822476,12.556021123392588,4.265507437318665,4.191157443673414
10.0,81,65.18285655975342,0.40967889444535915,1.4764184941197498,1.4626090012221202,1.4247797138076284,2.2432235188938976,2.207772971038264,2.148174497433449,4.229441575411405,-0.2804350990659711,12.556082581475259,4.265498866722282,4.191151417681507
10.0,82,35.04355716705322,0.40967880640870424,1.476418265286867,1.4626089355562641,1.4247797124196382,2.243223824664281,2.207773054712289,2.148174448966527,4.229505607266975,-0.28044159420543263,12.556335288950374,4.265558022926371,4.191220677955902
10.0,83,54.84221267700195,0.40967887160741717,1.4764184568144203,1.4626090189073755,1.4247796798185777,2.243223669955986,2.2077729502373225,2.1481744512797176,4.22946216141401,-0.2804383904637604,12.555887280609152,4.265524382722729,4.191166723795979
10.0,84,54.68311595916748,0.40967911208444896,1.47641887561416,1.4626089895527568,1.424779942943132,2.2432225783369186,2.207773037649068,2.148174828471743,4.229297163059327,-0.2804148078483782,12.556924590272612,4.26532774323149,4.191035609371635
10.0,85,47.643091917037964,0.40967855467792375,1.476417776155793,1.4626088773200043,1.4247795246627004,2.243224723296484,2.2077730596776917,2.1481741894678374,4.22964340428252,-0.2804594470099854,12.555924102977988,4.265712386976836,4.191340737634163
10.0,86,354.1205167770386,5.293327317227364,1.4482711823976515,1.3995994880392189,1.4348902625005155,2.157467911016377,2.253845127324888,2.2206988948739252,16.37146348265056,0.7203407431773542,27.21466692410163,18.21355048723841,14.176146419737748
10.0,87,144.4345920085907,6.050976962519517,1.3649002182245664,1.509811290673848,1.4694434558540066,2.3174679110163723,2.2780248128118274,2.1984728859125022,15.060640889519659,-1.4003212368120987,27.21466692410163,13.728278442954034,16.346222283635257
10.0,88,37.81178402900696,0.40967879378095534,1.4764184152775768,1.4626089970165574,1.424779615642499,2.243223639679164,2.2077729201730407,2.148174416385277,4.229440487338447,-0.280437314363003,12.555754051935988,4.26551095780517,4.19113621058871
10.0,89,45.23643350601196,0.40967910236294186,1.4764188694136364,1.462608988364588,1.4247799315127485,2.243222588286081,2.2077730341860855,2.1481748170638553,4.229298068143628,-0.2804152484926227,12.556895282053027,4.265330230321362,4.19103481973924
10.0,90,85.0552487373352,0.4096791131268815,1.4764189146040758,1.462609019106237,1.4247799280382323,2.243222640471993,2.207773044671692,2.1481747963751356,4.229316947315996,-0.28041799232750947,12.556804567542786,4.265351893786015,4.191050717627781
10.0,91,73.11705565452576,0.40967904125137133,1.4764187488006826,1.4626089901189248,1.4247798714826203,2.2432228782788,2.207773022703034,2.1481747298950085,4.2293426556605285,-0.28042154813423625,12.556677009133614,4.265381714298096,4.191072022684367
10.0,92,62.46325707435608,0.40967899948449965,1.4764186820554006,1.4626089881093645,1.424779836653912,2.2432230311748436,2.2077730193581853,2.148174674643731,4.229368427230987,-0.28042486414905254,12.556566437157494,4.265411284264581,4.191093727106524
10.0,93,69.34179091453552,0.4096788846699374,1.4764184790016819,1.4626090140841557,1.4247797041989492,2.2432236013480646,2.2077729692533468,2.148174489621101,4.2294506872706235,-0.28043707614898533,12.556001453142047,4.2655099754349335,4.191158391030521
